protocol_id,fold_id,sample_id,dataset_id,source_id,canonical_event_id,heldout_dataset_id,role,role_reason
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_985,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_986,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_988,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_990,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_991,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_992,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hiroshima_993,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_2147ac6d43588462,,train,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_1020,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_423,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_462,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_463,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_464,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_466,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_467,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_468,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_469,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_470,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_501,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_502,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_503,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_504,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_505,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_506,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_507,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_508,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_509,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_510,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_511,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_537,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_538,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_539,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_540,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_541,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_542,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_543,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_544,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_545,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_546,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_547,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_548,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_549,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_550,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_551,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_576,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_577,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_578,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_579,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_580,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_581,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_582,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_583,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_584,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_585,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_586,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_587,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_588,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_589,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_590,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_591,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_592,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_616,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_617,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_618,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_619,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_620,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_622,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_623,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_624,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_625,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_626,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_627,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_628,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_629,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_657,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_658,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_659,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_660,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_661,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_662,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_663,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_664,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_665,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_666,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_667,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_668,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_698,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_699,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_700,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_701,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_702,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_703,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_704,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_705,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_706,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_738,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_739,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_740,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_741,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_742,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_743,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_744,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_745,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_746,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_777,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_778,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_779,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_780,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_781,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_782,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_783,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_784,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_785,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_786,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_818,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_819,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_820,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_821,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_822,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_823,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_824,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_825,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_858,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_859,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_860,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_861,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_862,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_863,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_864,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_865,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_898,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_899,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_900,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_901,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
pild_geo4_event_isolated_qc_v1,event_isolated,SEN12_S2_hokkaido_902,SEN12LS_HARMONIZED,Sen12Landslides,CEV1_UNMERGED_3c3f5d2b94bfbd90,,val,canonical_event_partition
